AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,262.9,654.4,51.2,64.1,201.4,253.0,72.9
Cash_from_Operations,315.7,-7.2,18.6,120.5,68.4,8.6,107.7
Diluted_EPS,-0.527,0.088,-2.329,-6.145,-0.712,-4.97,-5.093
Goodwill_Intangibles,167.9,173.1,204.7,228.6,616.3,680.0,515.9
LT_Debt,669.9,1490.3,2050.9,2075.7,2143.9,2240.0,1528.5
Net_Income,-59.0,14.6,-235.2,-579.0,-64.0,-426.2,-254.0
Revenue,3906.2,4565.8,4976.7,5373.7,5732.4,5619.2,4768.1
Shares_Diluted,111.851,165.314,101.007,94.217,89.873,85.755,49.865
Total_Assets,4062.2,4662.1,4263.6,4787.9,5779.2,6059.9,5141.4
Total_Liabilities,4882.5,5423.1,5603.1,5872.1,6269.5,6496.3,5600.6
