AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,205.3,116.8,100.1,179.8,138.7,109.2,89.6,140.4,164.9,144.6
Cash_from_Operations,194.4,195.7,180.5,188.0,142.7,122.4,140.7,144.3,123.0,133.6
Diluted_EPS,4.696,3.659,4.157,3.932,3.236,6.342,1.595,1.59,1.746,1.6740000000000002
Goodwill_Intangibles,173.4,179.4,35.3,35.5,35.1,35.5,36.4,37.3,38.1,38.4
LT_Debt,413.7,366.5,182.8,293.4,298.6,303.4,326.3,381.3,322.5,290.0
Net_Income,115.1,89.7,102.0,96.8,79.4,153.9,38.3,40.5,45.7,43.4
Revenue,733.8,616.8,572.6,570.2,498.3,462.0,424.1,404.5,408.1,379.5
Shares_Diluted,24.519,24.515,24.531,24.623,24.54,24.269,23.976,25.457,26.175,25.926
Total_Assets,1707.8,1595.9,1275.7,1309.9,1217.3,1147.9,1128.3,1152.5,1116.4,1027.6
Total_Liabilities,903.9,863.9,593.1,675.8,645.8,623.7,734.0,772.9,691.9,626.6
