AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,900.8,862.3,758.8,952.4,1227.6,657.8,1085.2,1335.7,1034.7,923.2
Cash_from_Operations,798.9,761.8,424.2,662.5,802.6,860.1,995.1,672.1,1135.3,1040.8
Diluted_EPS,-2.131,0.526,-1.825,16.213,2.013,0.848,4.335,3.586,4.152,2.088
Goodwill_Intangibles,139.6,154.9,23.9,31.0,136.8,159.3,189.7,227.9,225.2,307.4
LT_Debt,8389.0,8615.9,7399.0,7406.6,9836.6,10185.0,9446.7,11091.0,9530.3,9978.7
Net_Income,-408.6,101.1,-348.8,3097.5,384.8,162.0,823.5,679.8,783.2,302.0
Revenue,1800.0,1589.2,1528.0,1924.7,2163.7,2084.1,2003.7,1985.5,2312.5,2299.2
Shares_Diluted,191.775,192.122,191.146,191.053,191.29,191.258,190.173,189.564,188.69,187.709
Total_Assets,16493.4,17266.6,16221.8,18287.0,17180.8,17397.9,20814.8,21143.3,21158.0,20097.2
Total_Liabilities,10653.6,11030.2,9688.6,11555.0,12715.6,13060.3,13916.3,14445.7,14412.6,13332.0
