AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,23.2,9.5,20.0,4.0,0.4,1.9,895.5,314.6,172.3
Cash_from_Operations,118.7,170.6,169.0,8.9,57.2,52.1,151.0,25.6,7.2
Diluted_EPS,1.782,1.858,2.067,-0.935,-0.378,-0.027,2.287,0.45,0.09
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,590.7,539.7,581.9,632.1,694.0,684.0,746.4,184.7,119.1
Net_Income,71.9,92.6,111.8,-50.9,-20.4,-1.4,129.7,25.3,7.2
Revenue,274.2,315.9,333.4,158.0,159.3,167.4,289.2,104.1,45.0
Shares_Diluted,40.3651,49.8268,54.1153,54.5131,54.0399,54.0791,56.7071,56.1837,56.1837
Total_Assets,1607.4,1581.6,1672.0,1625.4,1736.1,1746.2,1842.2,1099.1,840.2
Total_Liabilities,687.2,634.8,694.9,712.7,776.7,770.2,856.6,225.9,148.0
