AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.4,1.7,0.5,1.0,1.6,0.8,1.0,1.9,5.2,1.7
Cash_from_Operations,7.2,6.3,9.7,8.0,8.1,7.9,8.4,8.5,6.8,8.1
Diluted_EPS,0.211,0.032,-1.142,0.111,0.175,0.327,0.167,-0.276,-0.189,-0.068
Goodwill_Intangibles,1.3,1.3,1.3,,,,,,,0.0
LT_Debt,12.2,14.3,6.4,10.1,13.6,15.9,20.0,16.1,20.8,32.5
Net_Income,1.3,0.2,-7.1,0.7,1.0,1.9,0.9,-1.5,-1.0,-0.3
Revenue,19.7,17.6,17.8,20.6,19.7,19.6,18.7,16.5,15.4,17.6
Shares_Diluted,6.303,6.059,6.182,5.93,5.853,5.884,5.583,5.519,5.0280000000000005,4.6080000000000005
Total_Assets,44.0,45.4,43.7,53.8,57.5,58.2,60.6,54.1,67.5,71.7
Total_Liabilities,22.3,25.5,24.4,27.8,32.4,34.3,39.1,34.0,46.1,52.1
