AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,42.7,39.9,42.7,40.4,25.0,32.6,20.0
Cash_from_Operations,138.8,122.8,94.8,116.0,104.3,50.9,24.2
Diluted_EPS,0.909,1.818,1.533,0.546,-0.385,1.481,-1.558
Goodwill_Intangibles,331.9,355.9,322.9,264.2,196.0,82.5,24.7
LT_Debt,654.8,683.3,667.4,432.6,266.2,215.3,210.2
Net_Income,14.9,30.0,25.5,8.9,-5.4,20.6,-20.1
Revenue,1478.7,1506.4,1336.0,1168.2,974.7,703.7,598.2
Shares_Diluted,16.4,16.5,16.642,16.226,14.08,13.898,12.917
Total_Assets,1433.3,1371.3,1276.1,945.4,681.7,460.5,414.0
Total_Liabilities,1089.9,1058.9,995.7,756.6,547.7,359.0,330.3
