AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1346.0,1215.0,1222.0,1210.0,1108.0,1197.0,825.0,601.0,791.0,609.0
Cash_from_Operations,15068.0,2838.0,5038.0,96.0,5996.0,4667.0,6267.0,4127.0,4484.0,-642.0
Diluted_EPS,2.899,4.145,3.829,4.511,4.041,3.722,3.146,2.706,2.155,1.734
Goodwill_Intangibles,21311.0,22599.0,22392.0,22083.0,22222.0,22474.0,22365.0,22815.0,23347.0,25536.0
LT_Debt,30855.0,26680.0,26334.0,28100.0,29163.0,27979.0,24463.0,21547.0,20264.0,19864.0
Net_Income,2362.0,3550.0,3417.0,4254.0,4070.0,3872.0,3373.0,3010.0,2451.0,2002.0
Revenue,7118.0,2845.0,4109.0,7548.0,6432.0,4382.0,3575.0,3326.0,3234.0,3352.0
Shares_Diluted,814.795,856.359,892.514,943.109,1007.141,1040.29,1072.013,1112.511,1137.48,1154.441
Total_Assets,405783.0,444438.0,469633.0,381508.0,362873.0,371758.0,333469.0,393780.0,385303.0,374516.0
Total_Liabilities,365049.0,401404.0,423832.0,340025.0,322235.0,330507.0,294658.0,355743.0,347862.0,337019.0
