AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,19.2,10.0,10.7,24.0,56.8,11.1,7.1,18.9,16.1,6.1
Cash_from_Operations,37.4,59.2,9.0,18.8,22.3,19.4,22.3,19.3,7.3,7.4
Diluted_EPS,0.253,0.657,-1.624,-0.65,0.113,0.245,0.374,0.471,0.05,0.255
Goodwill_Intangibles,54.4,59.3,63.7,100.0,30.4,32.1,27.1,14.9,21.5,20.6
LT_Debt,629.6,459.5,452.9,451.6,42.0,51.0,50.0,32.4,32.6,29.9
Net_Income,8.0,20.6,-48.0,-19.2,3.4,6.3,9.2,11.5,1.2,6.2
Revenue,430.5,388.5,304.3,218.2,168.9,154.1,139.2,133.7,120.0,104.6
Shares_Diluted,31.48,31.388,29.559,29.452,29.962,25.559,24.668,24.435,24.419,24.213
Total_Assets,885.0,703.4,680.8,726.9,278.8,274.9,217.8,186.4,187.1,190.6
Total_Liabilities,740.9,561.7,562.6,563.6,102.5,95.0,85.6,64.4,68.7,68.8
