AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.4,0.1,0.4,0.1,,,
Cash_from_Operations,-3.2,-5.4,-0.5,-3.4,-0.1,-0.1,-0.1
Diluted_EPS,-2.658,0.506,0.616,-1.06,-0.23,-0.183,-0.37
Goodwill_Intangibles,8.9,9.5,,,,,
LT_Debt,3.9,2.1,0.5,0.4,0.2,0.0,0.0
Net_Income,-19.3,3.5,5.5,-7.0,-0.1,0.0,-0.1
Revenue,4.5,22.7,19.0,20.2,,,0.0
Shares_Diluted,7.2466,6.8805,8.9872,6.645,0.4047,0.2653,0.1925
Total_Assets,43.1,56.8,37.1,28.2,7.3,0.2,0.3
Total_Liabilities,18.5,44.0,27.1,25.0,2.4,0.0,0.0
