AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,387.0,394.0,744.0,507.0,419.0,345.0,286.0,331.0,244.0
Cash_from_Operations,233.0,629.0,444.0,439.0,517.0,374.0,528.0,341.0,503.0
Diluted_EPS,0.419,-18.69,-4.128,0.936,3.734,6.152,4.004,3.642,2.971
Goodwill_Intangibles,1563.0,1702.0,2197.0,2388.0,84.0,76.0,82.0,117.0,99.0
LT_Debt,5018.0,5171.0,5372.0,5340.0,1358.0,1294.0,1124.0,1055.0,1019.0
Net_Income,35.0,-1521.0,-334.0,55.0,198.0,347.0,241.0,225.0,183.0
Revenue,18035.0,15379.0,17450.0,11763.0,9274.0,8597.0,8181.0,8381.0,7964.0
Shares_Diluted,83.6,81.3785,80.9041,58.7587,53.0269,56.4074,60.1932,61.7825,61.5941
Total_Assets,11622.0,11852.0,13226.0,13232.0,4796.0,4346.0,3970.0,3996.0,3830.0
Total_Liabilities,11537.0,11971.0,11801.0,11506.0,4160.0,3773.0,3545.0,3499.0,3397.0
