AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.3,,0.0,0.0,0.0,0.1,0.0,0.2,0.6,0.2
Cash_from_Operations,-1.4,-0.3,-0.5,-7.0,-3.5,-1.5,0.3,-2.1,-2.6,0.7
Diluted_EPS,-0.296,-0.767,-0.245,1.471,-2.594,-0.556,-0.887,-1.476,-0.053,0.002
Goodwill_Intangibles,,,,,0.0,3.9,,0.0,0.3,1.0
LT_Debt,1.0,1.3,0.7,0.5,8.5,4.7,4.6,0.0,2.9,0.0
Net_Income,-10.1,-12.4,-1.7,8.2,-11.4,-2.4,-3.9,-6.3,-3.3,0.1
Revenue,4.3,3.2,0.5,0.9,0.0,24.1,23.8,21.4,16.5,9.7
Shares_Diluted,34.2589,16.2271,6.7844,5.5993,4.4015,4.3611,4.3422,4.2442,60.8447,57.0223
Total_Assets,0.9,6.7,0.5,0.2,2.6,7.6,7.4,5.1,5.0,4.0
Total_Liabilities,10.0,9.1,2.0,0.9,16.0,12.8,11.3,6.9,4.3,1.8
