AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,1087.0,1021.0,1077.0,1208.0,799.5,583.6,638.2
Cash_from_Operations,8364.0,10688.0,6061.0,3827.0,4184.8,3204.5,4116.0
Diluted_EPS,24.733,17.979,18.467,14.194,14.35,9.212,9.381
Goodwill_Intangibles,34843.0,31096.0,29174.0,29511.0,27599.6,25526.1,25720.2
LT_Debt,21157.0,19335.0,17787.0,17217.0,17382.2,14358.5,15324.5
Net_Income,6104.0,4572.0,4807.0,3750.0,3842.8,2469.8,2560.0
Revenue,138639.0,121867.0,104260.0,92131.0,90072.5,84978.4,79239.9
Shares_Diluted,246.8,254.3,260.3,264.2,267.8,268.1,272.9
Total_Assets,97460.0,86615.0,77453.0,71571.0,70540.0,65083.1,61717.8
Total_Liabilities,61400.0,53416.0,45725.0,43030.0,44037.1,39982.7,38673.7
