AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.1,0.1,0.1,0.0,,
Cash_from_Operations,0.2,-1.6,-5.6,-0.9,-0.1,-0.1,-0.1
Diluted_EPS,-0.291,0.021,0.423,0.084,-0.339,-0.354,1.857
LT_Debt,0.1,0.0,0.5,0.0,1.8,1.9,1.9
Net_Income,-6.6,0.3,5.3,0.9,-0.7,-0.7,3.7
Revenue,40.1,30.7,17.3,9.6,0.0,0.0,0.0
Shares_Diluted,22.814,16.5221,12.5419,10.5848,2.0,2.0,2.0
Total_Assets,24.1,32.5,20.0,6.1,0.1,0.0,0.0
Total_Liabilities,14.4,19.8,9.3,10.3,11.2,11.9,10.3
