AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,35.5,41.4,40.0,40.1,28.0,19.4,17.0,20.1,26.0,18.7
Cash_from_Operations,352.6,501.6,605.6,519.7,383.4,341.4,291.7,190.3,246.5,209.8
Diluted_EPS,-9.259,4.478,6.767,5.782,-0.104,2.619,1.321,1.349,3.234,2.04
Goodwill_Intangibles,52.0,53.1,54.1,53.4,58.3,63.5,68.4,74.5,78.4,84.4
LT_Debt,401.9,376.1,375.4,372.1,371.7,371.3,320.0,290.0,290.0,190.0
Net_Income,-512.7,247.9,374.6,320.1,-5.7,144.9,73.0,74.5,177.9,112.1
Revenue,3643.1,3993.4,3784.5,3972.5,3380.0,3416.0,3227.7,3009.3,3011.8,2821.0
Shares_Diluted,55.371,55.374,55.358,55.36,55.335,55.327,55.302,55.209,55.02,54.964
Total_Assets,6514.2,6772.5,6328.2,5889.2,5433.7,5101.3,4788.7,4628.6,4600.3,4315.2
Total_Liabilities,4992.1,4632.2,4295.6,4089.7,3816.0,3339.9,3036.3,2807.8,2724.8,2492.7
