AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,1.9,2.1,4.5,1.0,0.2,0.4,0.3,0.2
Cash_from_Operations,-1.6,-0.5,8.7,-19.6,-3.0,5.7,3.3,5.8
Diluted_EPS,-0.182,-0.298,-0.703,-0.338,-2.139,-0.233,-0.353,0.31
Goodwill_Intangibles,248.0,109.5,129.4,127.2,35.6,38.4,41.9,12.5
LT_Debt,105.1,33.4,63.8,27.3,0.0,5.0,5.0,0.0
Net_Income,-15.5,-17.3,-39.7,-12.2,-29.1,-2.8,-4.1,4.1
Revenue,437.9,287.6,279.0,209.5,111.8,126.5,116.7,113.0
Shares_Diluted,85.2978,58.2094,56.3995,36.1296,13.623,12.15,11.505,13.09
Total_Assets,447.7,243.3,257.8,236.9,75.9,104.8,107.4,93.4
Total_Liabilities,248.0,135.2,130.4,85.4,22.9,29.0,34.0,18.4
