AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,66.8,74.3,55.9,61.3,33.1,32.8,27.3,19.7
Cash_from_Operations,427.2,253.6,329.8,220.4,160.0,152.4,34.0,25.3
Diluted_EPS,3.043,3.682,2.32,1.322,1.058,1.294,-0.833,-1.5430000000000001
Goodwill_Intangibles,2290.9,2141.3,2199.2,2296.3,1446.0,1548.7,1634.9,1798.9
LT_Debt,1158.7,1140.2,1082.4,1225.4,797.1,889.5,924.4,1245.8
Net_Income,197.0,243.0,153.9,86.9,68.2,81.8,-35.7,-88.3
Revenue,3183.4,3066.3,2871.9,2259.4,1811.7,1613.9,1459.6,991.3
Shares_Diluted,64.758,66.004,66.341,65.773,64.452,63.207,42.897,57.2624
Total_Assets,4178.5,3544.4,3186.5,3358.0,2190.4,2228.7,2214.5,2394.7
Total_Liabilities,2699.3,2454.4,2141.4,2427.3,1461.1,1526.0,1537.7,1927.4
