AAII_YR_DATA,01/01/2023,01/02/2022,01/03/2021,12/29/2019,12/30/2018,12/31/2017,01/01/2017
Capital_Expenditures,85.6,99.9,77.5,76.3,93.3,39.1,31.7
Cash_from_Operations,679.8,1410.8,892.2,363.5,311.0,288.5,350.6
Diluted_EPS,4.502,8.084,6.494,2.053,2.133,2.64,2.124
Goodwill_Intangibles,9858.9,11479.7,4812.8,4394.5,4152.3,4349.1,2668.2
LT_Debt,3923.3,4979.7,1609.7,2064.0,1876.6,1788.8,1045.3
Net_Income,569.2,943.2,727.9,227.6,237.9,292.6,234.3
Revenue,3311.8,3827.8,3782.7,2883.7,2778.0,2257.0,2115.5
Shares_Diluted,126.426,116.674,112.085,110.827,111.534,110.859,110.313
Total_Assets,14129.9,15000.6,7960.3,6538.6,5975.5,6091.5,4276.7
Total_Liabilities,6747.0,7859.3,4224.8,3724.7,3390.6,3588.3,2123.1
