AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,09/30/2014
Capital_Expenditures,1.1,0.0,0.1,0.0,0.0,0.0,0.0,,
Cash_from_Operations,-4.0,-0.7,0.0,-0.4,-0.2,-0.2,-0.5,0.0,0.0
Diluted_EPS,-0.686,-0.434,-0.195,-1.578,-2.422,-2.016,-10.344,-457.237,-0.037000000000000005
Goodwill_Intangibles,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Net_Income,-7.9,-1.2,-0.4,-1.8,-3.4,-1.1,-3.5,-0.5,0.0
Revenue,0.3,0.3,1.9,0.5,0.4,0.4,0.7,0.6,0.0
Shares_Diluted,11.5041,2.7345,1.8412,1.1174,1.4049,0.5636,0.3372,0.001,0.4735
Total_Assets,36.3,1.9,0.5,0.6,0.9,0.3,0.3,0.3,
Total_Liabilities,2.1,1.7,1.4,0.8,0.5,1.3,0.3,0.3,
