AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,19.3,21.0,20.2,50.6,49.1,43.2,29.1,70.4,78.5,49.0
Cash_from_Operations,90.9,87.3,-2.5,-74.5,-145.6,144.2,188.8,97.6,147.9,223.8
Diluted_EPS,1.068,0.107,-0.569,-0.964,1.218,1.694,0.854,-9.148,0.5820000000000001,3.324
Goodwill_Intangibles,1070.4,942.8,960.2,985.2,951.8,913.6,1198.8,1027.8,1534.4,1571.3
LT_Debt,226.3,130.0,180.0,248.1,247.7,541.1,579.0,578.1,632.3,0.0
Net_Income,50.5,5.2,-27.2,-45.9,57.5,79.3,39.8,-426.3,27.1,154.6
Revenue,820.0,744.6,714.8,697.6,652.3,611.6,566.2,509.0,1672.1,1677.5
Shares_Diluted,47.3,48.6,47.8,47.6,47.2,46.8,46.6,46.6,46.538,46.5143
Total_Assets,1786.9,1603.6,1672.8,1799.6,1833.4,2195.9,2071.8,2000.2,2527.6,2484.0
Total_Liabilities,495.7,333.0,416.3,534.4,536.2,980.5,969.3,944.9,1036.4,404.9
