AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,338.6,293.9,273.0,223.5,214.6,213.3,138.4,118.3,120.1,138.9
Cash_from_Operations,147.7,160.4,145.3,186.0,168.8,206.7,222.1,184.7,215.7,176.4
Diluted_EPS,2.54,2.558,2.509,2.068,2.236,-1.94,2.12,1.959,2.156,2.24
Goodwill_Intangibles,149.3,70.6,69.2,49.9,9.0,0.0,,,,
LT_Debt,1246.2,1044.6,860.1,806.0,706.2,683.2,679.3,569.4,621.7,681.7
Net_Income,86.3,78.7,76.8,61.7,64.6,-55.6,58.9,53.7,58.7,60.5
Revenue,1037.4,860.4,773.7,746.4,706.1,755.0,668.2,723.8,754.0,758.5
Shares_Diluted,33.984,30.752,30.599,29.859,28.873,28.669,27.779,27.417,27.22300000000001,27.027
Total_Assets,4748.3,4064.6,3756.4,3428.5,3242.7,3039.7,3079.8,3069.4,3064.9,2970.9
Total_Liabilities,3572.9,3129.5,2867.6,2562.5,2480.0,2297.0,2229.3,2288.4,2297.6,2219.0
