AAII_YR_DATA,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,593.7,225.9,167.3,142.1,181.1,244.5,700.3
Cash_from_Operations,485.6,466.3,512.3,415.3,677.0,429.5,281.9
Diluted_EPS,1.377,2.363,2.109,1.794,0.722,0.679,0.306
Goodwill_Intangibles,326.7,361.4,349.9,330.0,374.6,579.2,1149.8
LT_Debt,93.5,93.0,139.9,325.6,389.7,316.9,336.1
Net_Income,188.8,324.5,289.5,246.3,99.8,94.1,42.6
Revenue,2494.1,2491.6,2272.8,2182.0,2371.6,2070.3,2065.0
Shares_Diluted,137.3632,137.4671,137.4503,137.4366,138.2478,138.611,138.6149
Total_Assets,3977.6,3587.6,3445.9,3199.5,3114.5,2957.0,2852.6
Total_Liabilities,1432.9,971.9,1037.5,974.7,1095.5,890.2,877.0
