AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,131.4,89.6,24.9,5.5
Cash_from_Operations,-1.4,18.9,2.3,4.3
Diluted_EPS,0.13,1.611,-0.988,-0.204
Goodwill_Intangibles,56.8,57.5,6.9,
LT_Debt,89.1,134.1,90.5,0.0
Net_Income,3.4,41.4,-25.4,-5.2
Revenue,235.5,166.1,117.7,119.7
Shares_Diluted,26.0624,25.6714,25.6714,25.6714
Total_Assets,644.9,380.8,169.5,
Total_Liabilities,1445.5,380.8,169.4,
