AAII_YR_DATA,01/29/2022,01/30/2021,02/01/2020,02/02/2019,02/03/2018,01/28/2017,01/30/2016,01/31/2015,02/01/2014
Capital_Expenditures,1044.8,568.0,1223.1,1125.1,1057.6,1024.7,889.4,911.5,946.7
Cash_from_Operations,3057.5,4561.9,4066.5,4088.5,3025.6,3626.9,2956.9,3008.4,2600.5
Diluted_EPS,2.701,0.074,2.668,2.43,2.018,1.729,1.667,1.574,1.4709999999999999
Goodwill_Intangibles,96.7,99.0,95.5,97.6,100.1,195.9,537.7,309.9,312.7
LT_Debt,3354.8,5332.9,2236.6,2476.9,2452.5,2403.8,1700.2,1684.6,1274.2
Net_Income,3282.8,90.5,3272.2,3059.8,2607.9,2298.2,2277.7,2215.1,2137.4
Revenue,48550.0,32137.0,41717.0,38972.9,35864.7,33183.7,30944.9,29078.4,27422.7
Shares_Diluted,1215.591,1214.703,1226.519,1259.252,1292.21,1328.864,1366.502,1407.09,1452.7520000000006
Total_Assets,28461.5,30813.6,24145.0,14326.0,14058.0,12883.8,11490.4,10988.8,10201.0
Total_Liabilities,22458.5,24980.9,18196.8,9277.4,8909.7,8373.2,7183.4,6724.5,5971.1
