AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,12.1,10.8,3.9,2.4,8.7,6.4,3.2,0.2,0.1,0.0
Cash_from_Operations,14.6,29.2,28.8,19.1,11.8,7.9,7.9,-1.0,-5.2,-1.8
Diluted_EPS,7.841,9.803,3.091,-2.111,1.582,1.606,5.4,-5.582,-2.128,-3.672
Goodwill_Intangibles,44.9,46.2,38.8,39.1,43.6,41.2,1.7,2.3,4.6,2.8
LT_Debt,84.3,39.6,67.4,52.6,64.2,28.6,15.7,21.1,0.6,0.0
Net_Income,24.7,31.2,10.9,-4.0,5.9,6.5,17.8,-14.7,-4.7,-5.7
Revenue,286.9,273.0,191.7,193.3,199.6,152.1,79.0,33.4,7.3,2.4
Shares_Diluted,3.1555,3.1825,3.5349,1.9013,3.743,4.0477,3.3037,2.6276,2.1907,1.5657
Total_Assets,278.6,211.7,197.3,122.5,141.1,128.6,53.5,40.7,18.3,4.0
Total_Liabilities,181.0,136.2,153.3,88.3,102.3,95.0,29.3,34.4,5.2,0.8
