AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,1.4,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0
Cash_from_Operations,6.5,-2.6,9.1,0.8,7.5,1.2,3.9,-0.8,0.6,2.3
Diluted_EPS,0.418,0.083,0.295,0.133,0.13,-0.009,0.0,-0.368,-0.941,-0.2239999999999999
Goodwill_Intangibles,11.6,12.0,8.7,9.0,9.8,10.0,10.3,10.5,16.5,10.1
LT_Debt,0.9,1.4,0.0,0.0,0.4,0.8,0.3,2.5,2.5,0.0
Net_Income,15.5,3.1,9.7,3.9,3.8,-0.2,0.0,-10.4,-26.5,-6.4
Revenue,46.9,25.8,26.2,26.2,23.7,20.1,23.8,17.4,20.0,8.9
Shares_Diluted,37.0973,36.9014,32.7082,29.2714,28.8949,28.4685,28.4348,28.3369,28.1674,28.61
Total_Assets,67.6,50.5,44.6,21.9,20.6,13.4,15.1,18.8,31.9,50.0
Total_Liabilities,19.3,17.8,14.6,10.1,13.0,10.0,11.7,15.4,18.4,10.5
