AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.4,0.6,1.9,1.0,1.3,0.5,,,
Cash_from_Operations,18.2,-9.6,16.6,10.1,8.5,6.2,,,
Diluted_EPS,1.172,0.958,0.815,-1.13,0.42,0.201,,,
Goodwill_Intangibles,2.0,1.6,1.7,1.0,1.2,1.0,,,
LT_Debt,0.6,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0
Net_Income,13.0,11.1,10.0,-14.1,5.7,2.7,,,
Revenue,51.9,45.9,42.3,41.6,35.2,29.1,,,
Shares_Diluted,11.0582,11.6323,12.2864,12.4637,13.5266,13.5266,13.5266,13.5266,13.5266
Total_Assets,1328.6,1267.6,1084.2,986.0,849.6,753.6,694.0,674.6,614.2
Total_Liabilities,1195.6,1087.2,891.5,798.3,763.8,671.8,,,
