AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,189.9,158.6,161.3,173.9,182.7,216.3,231.1
Cash_from_Operations,744.6,698.9,680.1,574.5,451.2,471.3,449.9
Diluted_EPS,0.715,0.875,0.619,0.947,-0.331,2.29,0.565
Goodwill_Intangibles,9082.9,2685.9,2385.3,2076.7,3745.6,1514.3,1240.5
LT_Debt,4847.3,1731.6,1835.9,1494.2,923.4,1448.1,1564.2
Net_Income,287.9,326.6,230.7,352.2,-122.0,847.6,208.2
Revenue,4609.1,3669.1,3478.9,3368.6,3068.1,2993.7,2690.6
Shares_Diluted,402.8,373.26,372.58,372.1,368.24,370.1,368.58
Total_Assets,14795.2,5365.0,6928.6,4212.5,3824.1,3856.7,3155.6
Total_Liabilities,9708.3,3795.8,5526.7,2969.3,2791.4,2697.9,2708.1
