AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,5413.2,5687.5,4511.0,4638.9,4090.3,3543.1,3199.3,3632.3,4181.9
Cash_from_Operations,5531.1,5730.9,5358.6,5588.2,6507.8,6661.7,6213.7,4958.7,5708.9
Diluted_EPS,4.038,2.875,2.255,2.757,6.337,13.959,4.628,3.544,5.069
Goodwill_Intangibles,15889.8,7484.5,8695.7,8628.7,7871.7,8710.6,7696.7,7337.5,7476.0
LT_Debt,41379.9,34106.4,33162.0,30104.2,27522.9,28719.2,30693.7,28232.0,31874.4
Net_Income,2920.1,2035.2,1568.6,1875.2,4354.7,9673.6,3215.4,2491.1,3517.1
Revenue,22660.7,16958.3,18044.1,18531.9,18925.3,18658.4,16396.1,16480.0,21036.0
Shares_Diluted,723.2,708.0,695.6,680.2,695.2,692.9994,694.8328,702.8994,702.8994
Total_Assets,117721.0,83415.1,83842.0,78137.1,72954.7,81707.4,73137.1,67969.4,74410.9
Total_Liabilities,88144.5,58794.9,59306.1,54125.0,49584.2,56430.8,56315.3,53210.5,57491.5
