AAII_YR_DATA,12/25/2022,12/26/2021,12/27/2020,12/29/2019,12/30/2018,12/31/2017,12/25/2016,12/27/2015,12/28/2014,12/29/2013
Capital_Expenditures,45.4,46.5,35.9,26.3,22.6,26.5,9.2,11.3,11.6,13.3
Cash_from_Operations,-25.7,30.8,46.6,30.0,10.4,-27.6,-8.3,215.6,4.0,18.5
Diluted_EPS,-0.291,-0.016,0.671,0.114,-0.034,-0.477,-0.987,0.337,-1.354,-0.655
Goodwill_Intangibles,613.4,537.1,526.9,495.1,441.8,908.9,518.0,519.9,1129.3,666.3
LT_Debt,300.1,339.9,339.8,333.5,294.2,293.5,431.0,444.1,655.4,643.4
Net_Income,-36.9,-2.0,79.6,12.5,-3.5,-42.7,-60.5,19.8,-78.0,-42.5
Revenue,898.3,811.5,747.7,717.5,618.0,603.3,541.9,657.1,763.0,844.1
Shares_Diluted,126.7,124.6,118.7,109.2,103.8,89.5,61.3,58.7,57.6,56.8
Total_Assets,1551.5,1589.5,1562.8,1186.0,1010.1,1024.0,948.6,903.3,1131.2,1216.6
Total_Liabilities,615.2,644.4,637.5,611.9,490.8,512.5,672.2,649.1,906.9,920.8
