AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1
Cash_from_Operations,-1.1,-0.1,-0.3,-0.1,0.2,0.1,0.4,0.4,0.3
Diluted_EPS,-0.003,-0.008,-0.006,-0.02,-0.106,-0.016,-0.012,0.002,0.002
Goodwill_Intangibles,0.3,0.4,0.6,0.7,0.7,0.6,0.4,0.3,0.3
LT_Debt,1.1,1.4,1.3,1.3,1.4,1.2,1.2,1.2,1.3
Net_Income,-0.3,-0.5,-0.4,-1.3,-5.6,-0.8,-0.6,0.1,0.1
Revenue,,0.3,0.8,0.6,0.8,1.1,1.4,1.6,1.3
Shares_Diluted,118.6711,67.7543,67.7543,65.7543,52.5907,48.2093,48.2093,48.2093,48.2093
Total_Assets,0.4,0.6,1.1,1.1,1.8,1.6,1.4,1.5,1.6
Total_Liabilities,3.2,4.4,4.4,4.4,4.0,3.1,2.4,2.3,2.3
