AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016
Capital_Expenditures,,,,,,,222.7
Cash_from_Operations,13334.3,28962.0,26622.4,-3007.1,6983.1,15892.7,7164.8
Diluted_EPS,1.541,1.343,0.78,1.334,1.4,1.393,1.251
Goodwill_Intangibles,2562.3,2725.6,2894.1,3212.6,6516.5,4606.5,5070.4
LT_Debt,61948.8,66786.6,79088.6,85712.8,80087.2,71359.4,75714.0
Net_Income,4704.9,4072.5,2364.0,3934.3,4229.8,4233.7,3773.1
Revenue,15603.2,12906.7,16143.1,20538.8,20043.1,19245.4,19794.6
Shares_Diluted,3138.1,3123.476,3201.1,3081.6,3153.25,3175.5,3172.4
Total_Assets,717558.0,646927.0,688847.0,648433.0,623349.0,593043.0,604637.0
Total_Liabilities,674000.0,604850.0,648342.0,608262.0,584181.0,554077.0,566425.0
