AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,726.8,1047.7,967.0,752.7,634.2,977.7,389.8,250.6,830.5,1799.5
Cash_from_Operations,27845.0,-26124.2,36262.3,-11615.4,-432.9,21963.5,7807.9,14524.2,3379.6,-10047.0
Diluted_EPS,1.07,0.25,-2.509,0.503,0.744,0.11,0.24,0.892,0.264,0.104
Goodwill_Intangibles,2776.0,1338.5,3058.1,6574.9,6990.6,7113.3,6562.0,7010.5,3762.6,11330.7
LT_Debt,47126.2,47212.3,49665.2,48753.2,49952.8,47423.3,50351.2,52869.3,70242.0,92279.9
Net_Income,1340.6,313.3,-3142.1,629.9,931.4,137.8,300.4,1077.9,300.6,95.4
Revenue,11125.5,7826.2,8167.5,9445.7,9335.9,8978.4,9446.8,11392.8,13800.7,16335.9
Shares_Diluted,1252.358,1252.358,1252.358,1252.358,1252.358,1252.358,1252.358,1208.569,1138.507,913.1733
Total_Assets,514095.0,503306.0,545521.0,499043.0,497897.0,487247.0,517334.0,529718.0,630848.0,648635.0
Total_Liabilities,481742.0,472238.0,515957.0,467596.0,467514.0,456172.0,486594.0,500760.0,601327.0,617950.0
