AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,93.1,118.3,106.3,48.8,64.5,67.8,,
Cash_from_Operations,10823.5,7743.9,-1677.4,-6978.7,1431.2,-242.7,,
Diluted_EPS,0.279,2.322,1.764,0.0,0.0,7.678,18.014,12.703
Goodwill_Intangibles,8205.9,6682.5,2909.9,2915.2,3227.5,2450.1,2206.4,1592.1
LT_Debt,4049.5,4119.0,3369.5,2420.3,2413.3,2401.1,1235.9,1334.2
Net_Income,46.4,308.4,198.0,0.0,0.0,770.7,1808.1,1275.1
Revenue,6004.9,13175.6,15980.7,5252.2,4308.9,4252.9,4886.3,3799.1
Shares_Diluted,1971.621,1989.434,116.2385,100.3726,100.3726,100.3726,100.3726,100.3726
Total_Assets,20082.2,32774.9,37534.6,20122.8,11553.4,13301.4,10646.0,8305.2
Total_Liabilities,19505.5,32109.2,37044.1,16612.3,8778.7,10464.6,8138.5,5934.6
