AAII_YR_DATA,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017
Capital_Expenditures,103.8,132.6,80.0,38.1,28.4,9.7,4.8
Cash_from_Operations,1290.3,1605.3,1471.2,151.9,51.3,19.4,9.4
Diluted_EPS,0.341,4.496,2.252,0.078,0.0,-0.032,-0.056
Goodwill_Intangibles,122.6,27.6,24.3,,,,
LT_Debt,0.0,0.0,0.0,0.0,14.9,0.0,0.0
Net_Income,103.7,1375.1,671.5,21.8,0.0,-8.2,-14.4
Revenue,4393.0,4099.9,2651.4,622.7,330.5,151.5,60.8
Shares_Diluted,304.2314,305.8265,298.1277,278.7279,256.3884,256.3884,256.3884
Total_Assets,8128.1,7551.3,5298.0,1289.8,354.6,215.0,
Total_Liabilities,1921.5,1771.3,1437.2,455.9,202.5,82.1,
