AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015
Capital_Expenditures,0.5,0.2,1.2,0.9,0.5,0.2,0.1,0.3
Cash_from_Operations,-2.1,-3.5,0.5,8.5,-2.6,1.1,-1.2,-2.8
Diluted_EPS,-0.208,-0.174,-0.05,0.49,0.515,0.535,0.389,0.371
Goodwill_Intangibles,11.4,8.7,0.9,0.9,0.9,0.5,0.5,0.5
LT_Debt,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
Net_Income,-6.1,-3.8,-0.8,8.1,7.0,5.9,5.2,5.0
Revenue,102.4,99.4,86.8,63.9,54.9,45.0,36.8,35.0
Shares_Diluted,29.3058,21.8736,16.558,16.5517,13.6295,10.9737,13.5,13.5
Total_Assets,128.9,133.7,86.5,78.4,76.4,61.2,45.6,36.7
Total_Liabilities,44.2,44.9,41.5,34.9,39.4,40.0,36.1,32.1
