AAII_YR_DATA,12/31/2022,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.1
Cash_from_Operations,0.5,0.8,1.3,1.2,1.0,0.9,1.1,0.7,1.1
Diluted_EPS,0.067,0.079,0.101,0.098,0.056,0.042,0.04,0.037,0.005
Goodwill_Intangibles,2.5,2.2,2.4,2.6,2.6,2.5,2.2,2.1,1.7
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
Net_Income,0.4,0.4,0.5,0.5,0.3,0.2,0.2,0.2,0.0
Revenue,5.3,5.4,5.6,5.2,5.0,4.8,4.7,4.5,4.7
Shares_Diluted,5.5129,5.2056,5.1974,5.1744,5.0612,4.8565,4.7645,4.6526,4.6736
Total_Assets,6.3,6.0,6.2,5.0,4.4,4.1,3.7,3.3,3.4
Total_Liabilities,2.4,2.2,2.7,2.0,1.9,1.9,1.7,1.5,1.7
