AAII_YR_DATA,12/31/2021,12/25/2020,12/27/2019,12/28/2018,12/29/2017,12/30/2016,09/30/2016
Capital_Expenditures,55.3,47.7,133.0,127.0,186.1,65.2,182.9
Cash_from_Operations,455.4,498.9,742.9,665.5,727.3,195.6,1184.6
Diluted_EPS,-8.47,-11.179,-11.877,-42.94,21.802,-1.449,5.773
Goodwill_Intangibles,5448.4,6184.5,7018.0,8282.8,11857.7,12498.6,12887.6
LT_Debt,0.0,0.0,4741.2,6069.2,6420.9,5880.8,5788.7
Net_Income,-717.4,-944.6,-996.5,-3607.0,2134.4,-153.2,643.7
Revenue,2208.8,2749.4,3162.5,3215.6,3221.6,829.9,3380.8
Shares_Diluted,84.7,84.5,83.9,84.0,97.9,105.7,111.5
Total_Assets,8916.3,9715.4,10338.9,10877.3,15280.9,15206.3,15498.7
Total_Liabilities,8602.9,8696.2,8398.2,7990.0,8758.9,10222.0,10228.0
