AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,,0.0,0.1,0.2,0.1,0.0
Cash_from_Operations,-0.6,-3.9,-4.5,-5.6,-3.7,-11.0,-13.7
Diluted_EPS,-0.141,-0.182,-0.357,-0.622,-0.462,-1.351,-1.455
Goodwill_Intangibles,0.8,1.0,1.2,1.4,1.6,3.7,
LT_Debt,6.0,4.2,0.0,3.0,5.4,7.8,9.6
Net_Income,-3.8,-3.8,-5.7,-7.4,-5.0,-13.2,-13.9
Revenue,2.7,0.4,3.0,4.5,8.6,0.8,0.1
Shares_Diluted,26.72,21.146,15.903,11.87,10.796,9.7786,9.5528
Total_Assets,2.6,2.2,4.6,8.2,17.0,16.0,28.6
Total_Liabilities,7.3,5.8,4.6,7.0,9.1,11.0,10.7
