AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,141.1,120.3,113.9,132.8,125.5,141.7,116.9,122.9,141.0,146.2
Cash_from_Operations,823.1,1261.0,1120.5,1182.0,1300.0,1034.0,947.3,1187.7,1033.3,1007.8
Diluted_EPS,7.963,11.58,8.768,5.826,4.216,6.35,5.561,6.094,5.9110000000000005,5.36
Goodwill_Intangibles,4426.0,4647.7,2129.6,1265.2,1290.7,1315.7,1329.2,1258.3,1296.8,1235.8
LT_Debt,2867.8,3464.6,1974.7,1956.4,1225.2,1243.4,1516.3,1500.9,900.4,905.1
Net_Income,929.3,1356.0,1022.4,695.1,535.0,824.8,729.0,826.9,825.7,755.2
Revenue,7760.4,6997.4,6329.8,6694.8,6666.0,6311.3,5879.5,6307.9,6623.5,6351.9
Shares_Diluted,116.7,117.1,116.6,119.3,126.9,129.9,131.1,135.7,139.7,140.9
Total_Assets,10758.7,10701.6,7264.7,6113.0,6262.0,7161.7,7101.2,6404.7,6224.3,5844.6
Total_Liabilities,8033.1,8312.0,6236.9,5708.8,4644.5,4498.1,5111.1,4147.9,3566.2,3259.1
