AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,242.0,193.5,166.4,225.3,204.7,173.2,172.5
Cash_from_Operations,400.0,449.9,446.5,418.4,428.9,370.5,311.3
Diluted_EPS,0.373,0.595,0.407,0.348,0.553,0.194,0.489
Goodwill_Intangibles,79.4,73.9,75.9,81.9,83.3,87.3,88.7
LT_Debt,2643.1,2402.6,2541.9,2606.5,2783.6,2880.6,2926.0
Net_Income,69.7,112.9,78.8,69.9,113.0,39.6,86.2
Revenue,1218.2,1275.1,1282.7,1270.6,1284.8,1213.5,1132.8
Shares_Diluted,186.822,189.821,193.67,200.736,204.567,204.508,176.268
Total_Assets,4030.6,3924.2,4076.0,4180.3,4528.9,4449.1,4449.7
Total_Liabilities,3334.3,3138.2,3295.4,3385.5,3649.2,3659.6,3705.1
