AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.3,7.1,0.0,1.0,0.3,0.4,0.0,0.0,0.2,0.5
Cash_from_Operations,-24.6,5.5,96.7,24.4,4.9,1.5,-3.3,-1.4,-8.7,-2.9
Diluted_EPS,-0.061,0.162,0.097,0.106,0.44,0.096,-0.253,-0.13,-0.297,-0.268
Goodwill_Intangibles,3.0,2.7,4.1,4.9,1.1,,,,0.0,0.0
LT_Debt,6.0,6.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-2.0,5.1,3.0,3.2,12.0,2.2,-5.6,-2.9,-6.6,-5.9
Revenue,50.1,67.5,54.9,42.8,30.0,13.1,9.8,10.1,15.9,16.4
Shares_Diluted,32.4084,31.3161,30.6378,30.456,27.1572,22.5078,22.0851,22.0851,22.0851,22.0873
Total_Assets,728.0,1404.2,1373.0,538.1,18.2,6.0,3.8,17.8,20.7,28.0
Total_Liabilities,679.1,1355.0,1335.0,504.9,1.0,0.8,1.6,2.1,2.2,2.9
