AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,10.5,97.9,686.1,708.6,345.8,192.0,188.9,368.2
Cash_from_Operations,613.5,298.9,131.2,218.8,194.4,239.7,191.1,183.5
Diluted_EPS,0.727,1.591,0.033,0.245,1.694,2.211,2.302,2.477
Goodwill_Intangibles,69.4,78.2,87.1,96.7,105.6,114.4,123.3,132.5
LT_Debt,2490.7,2779.3,3051.2,2150.2,1955.2,1856.6,1809.0,2247.1
Net_Income,60.6,124.5,2.6,19.6,135.0,174.6,174.3,175.9
Revenue,591.1,601.3,510.8,432.7,396.4,398.0,402.9,399.3
Shares_Diluted,83.419,78.2684,79.8423,79.791,79.6719,78.9611,75.7029,70.9969
Total_Assets,4854.0,5409.7,5384.8,5019.3,4315.5,4053.0,3947.3,4219.6
Total_Liabilities,3161.1,3588.0,3551.5,3140.3,2577.0,2533.9,2409.5,2828.8
