AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Cash_from_Operations,-27.8,-25.2,-17.4,-11.7,-9.9,-13.5,-10.3,-4.5,-0.9
Diluted_EPS,-5.812,-5.902,-13.519,-9.536,-25.704,-76.007,-126.575,-10.248,-2.6630000000000003
Goodwill_Intangibles,12.6,14.6,16.5,18.5,20.4,1.5,1.6,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-30.9,-24.6,-30.8,-13.3,-15.6,-15.7,-15.9,-13.9,-3.7
Revenue,,,,,,1.5,0.6,0.0,3.0
Shares_Diluted,5.3183,4.1749,2.2763,1.3984,0.5985,0.2068,0.1257,1.3538,1.3921
Total_Assets,35.6,65.0,38.2,43.2,39.0,5.6,8.2,8.4,1.6
Total_Liabilities,17.8,19.4,23.2,12.7,12.5,2.1,5.0,19.6,15.6
