AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.8,0.0,0.6,0.0,2.1,0.0
Cash_from_Operations,-1.7,-3.6,-5.4,-2.8,-2.3,4.1,-0.2
Diluted_EPS,-2.0,-4.046,-2.374,-7.47,-13.652,-35.278,3.452
Goodwill_Intangibles,0.0,0.0,3.7,3.8,4.4,11.2,2.6
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-4.5,-8.9,-5.1,-9.7,-10.2,-24.3,2.0
Revenue,0.4,0.6,0.9,13.1,0.7,2.8,7.4
Shares_Diluted,2.2258,2.2022,2.1641,1.3028,0.7488,0.6888,0.5781
Total_Assets,2.3,5.7,15.6,16.6,13.9,21.2,42.2
Total_Liabilities,3.6,2.6,4.4,2.6,7.4,5.3,6.3
