AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,9.4,5.4,57.5,49.0,71.1,55.4,57.5
Cash_from_Operations,-7.6,51.4,-4.1,-54.2,17.1,-23.4,38.4
Diluted_EPS,-0.947,-0.241,-3.994,-14.91,-4.248,-4.469,-8.9
Goodwill_Intangibles,,,0.2,0.2,0.3,0.5,1.9
LT_Debt,9.4,10.7,7.2,7.5,7.9,58.5,60.4
Net_Income,-29.9,-7.6,-20.0,-74.1,-20.9,-21.8,-43.1
Revenue,934.6,1163.7,1415.1,1390.4,1396.1,1378.1,1365.4
Shares_Diluted,31.591,31.471,5.006,4.9687,4.9204,4.8815,4.8406
Total_Assets,376.3,454.2,345.8,405.6,475.9,509.7,531.8
Total_Liabilities,194.7,243.7,225.8,334.5,330.9,345.5,347.3
