AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,06/30/2016,06/30/2015
Capital_Expenditures,0.3,0.0,0.0,0.0,0.0
Cash_from_Operations,-0.8,-1.5,-0.3,0.0,0.0
Diluted_EPS,-0.024,-0.02,-0.014,-0.001,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0
Net_Income,-1.0,-0.8,-0.5,0.0,0.0
Revenue,,0.0,0.1,0.0,0.0
Shares_Diluted,40.1978,39.2019,33.2103,25.7475,25.0
Total_Assets,1.8,1.5,1.1,0.0,0.0
Total_Liabilities,1.2,0.1,1.4,0.0,0.0
