AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,18.4,22.5,14.1,7.5
Cash_from_Operations,5.1,-28.4,46.6,18.5
Diluted_EPS,-3.193,-0.79,0.269,-0.252
Goodwill_Intangibles,587.6,852.2,796.7,818.3
LT_Debt,468.1,380.1,434.1,444.5
Net_Income,-382.1,-88.8,31.6,-29.6
Revenue,655.9,785.5,545.8,363.3
Shares_Diluted,119.6988,112.3747,117.5479,117.5479
Total_Assets,946.7,1181.0,989.6,924.8
Total_Liabilities,611.8,571.5,514.5,494.0
