AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.4,1.4,0.9,0.2,0.5,0.5,0.1,0.3
Cash_from_Operations,-2.8,-8.0,-3.6,-4.1,-7.1,-1.5,0.4,1.9
Diluted_EPS,-0.502,-1.2,-1.114,-0.556,0.627,-1.297,-0.171,0.415
Goodwill_Intangibles,14.3,15.6,10.7,11.2,11.7,14.4,16.8,0.0
LT_Debt,0.8,0.0,8.3,0.0,0.0,0.0,0.0,0.0
Net_Income,-5.8,-12.4,-9.5,-4.7,5.0,-8.2,-0.8,1.3
Revenue,29.3,22.7,18.7,13.4,11.5,9.2,7.5,5.8
Shares_Diluted,11.611,10.3239,8.5123,8.3953,7.8952,6.3541,4.9139,3.0693
Total_Assets,56.7,38.0,24.0,21.7,25.3,21.2,21.7,2.5
Total_Liabilities,17.1,9.2,11.2,1.7,2.4,7.8,9.5,0.6
