AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,811.0,560.0,730.0,609.0,637.0,613.0,703.0,427.0,388.0
Cash_from_Operations,-6710.0,3532.0,5690.0,10175.0,6940.0,2290.0,-1403.0,-561.0,-2024.0
Diluted_EPS,7.185,6.32,5.376,6.386,5.187,4.969,4.468,4.532,4.428999999999999
Goodwill_Intangibles,9437.0,9510.0,9586.0,9815.0,7635.0,7564.0,9207.0,7851.0,8396.0
LT_Debt,13404.0,12259.0,10777.0,11093.0,11567.0,11373.0,11497.0,10042.0,9699.0
Net_Income,2572.0,2257.0,2009.0,2404.0,1972.0,1968.0,1848.0,1958.0,2016.0
Revenue,1965.0,2579.0,3940.0,3671.0,2869.0,2521.0,2483.0,2657.0,2726.0
Shares_Diluted,357.962,357.106,373.666,376.476,380.213,396.09,413.638,432.007,455.155
Total_Assets,314624.0,314706.0,245610.0,244596.0,238425.0,242698.0,245155.0,274119.0,243291.0
Total_Liabilities,287261.0,288506.0,221179.0,219859.0,216108.0,221479.0,224052.0,252791.0,222913.0
