AAII_YR_DATA,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014
Capital_Expenditures,4511.0,2135.0,1564.0,1660.0,1736.0,2021.0,1189.0,1391.0,580.0
Cash_from_Operations,9539.0,15887.0,13139.0,14551.0,15386.0,14126.0,13685.0,14580.0,14921.0
Diluted_EPS,2.411,4.549,3.077,2.97,0.846,2.241,2.068,2.207,2.379
Goodwill_Intangibles,45251.0,46365.0,47507.0,49058.0,50425.0,50724.0,39533.0,40493.0,35789.0
LT_Debt,72110.0,75995.0,69209.0,51656.0,56128.0,47132.0,39114.0,38978.0,21473.0
Net_Income,6717.0,13746.0,10135.0,11083.0,3587.0,9452.0,8901.0,9938.0,10955.0
Revenue,42440.0,40479.0,39068.0,39506.0,39383.0,37792.0,37047.0,38226.0,38275.0
Shares_Diluted,2786.0,3022.0,3294.0,3732.0,4238.0,4217.0,4305.0,4503.0,4604.0
Total_Assets,109297.0,131107.0,115438.0,108709.0,137851.0,134991.0,112180.0,110903.0,90266.0
Total_Liabilities,115517.0,125869.0,103364.0,86924.0,91479.0,81131.0,64891.0,62240.0,43388.0
