AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3.5,5.8,3.6,12.9,9.8,12.4,7.0,5.3,7.8,5.0
Cash_from_Operations,154.8,100.3,75.4,105.2,119.2,77.8,47.7,50.0,26.7,22.3
Diluted_EPS,4.532,4.221,3.951,4.339,3.696,2.172,2.191,1.679,1.3769999999999998,1.216
Goodwill_Intangibles,16.3,16.3,16.3,16.3,16.3,16.3,16.3,10.2,10.2,10.2
LT_Debt,0.0,0.0,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2
Net_Income,91.1,87.6,83.2,91.7,77.9,45.6,45.9,35.2,28.8,25.4
Revenue,244.2,228.4,252.3,280.9,256.2,218.8,174.0,142.4,132.4,134.6
Shares_Diluted,20.101,20.757,21.069,21.135,21.065,21.007,20.954,20.942,20.899,20.904
Total_Assets,5835.5,6093.6,6168.3,5620.3,5240.4,5085.4,4816.3,4230.3,3747.0,3371.9
Total_Liabilities,4978.9,5258.6,5345.0,4856.1,4550.5,4452.9,4211.9,3653.7,3188.3,2829.1
