AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,1.5,3.7,4.5,7.4,5.3,3.0,10.9
Cash_from_Operations,19.1,18.0,28.6,-21.2,2.2,1.5,16.5
Diluted_EPS,2.141,-2.997,-0.338,1.475,0.154,-0.82,-1.323
Goodwill_Intangibles,27.0,12.8,33.3,19.5,16.9,13.7,16.1
LT_Debt,69.3,60.5,71.9,76.4,25.9,8.8,23.4
Net_Income,20.2,-27.3,-3.0,13.1,1.3,-7.1,-11.5
Revenue,334.7,256.0,305.2,280.8,201.1,138.6,175.5
Shares_Diluted,9.456,9.099,8.983,8.8776,8.7275,8.6497,8.7104
Total_Assets,266.0,207.0,257.2,228.4,159.9,138.6,149.0
Total_Liabilities,154.4,126.7,150.7,125.9,70.2,50.0,53.9
