AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,,,0.4,0.3,0.3,0.3,0.5,0.0,0.0
Cash_from_Operations,-3.0,1.3,1.4,-4.5,2.7,-0.7,-0.4,0.1,-0.2,-4.3
Diluted_EPS,-0.354,0.17,0.199,-1.219,-0.565,-0.913,-0.26,-0.051,-1.482,-3.6010000000000004
Goodwill_Intangibles,9.9,6.5,7.1,7.1,16.2,17.0,19.9,6.8,,
LT_Debt,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.7,0.1,0.0
Net_Income,-3.4,1.3,1.4,-8.4,-3.8,-5.9,-1.5,-0.3,-1.7,-4.0
Revenue,11.0,13.3,12.8,15.3,20.3,24.8,21.0,20.1,13.6,12.6
Shares_Diluted,9.6386,7.8091,6.8878,6.8737,6.7216,6.4526,5.5779,5.2286,1.119,1.1124
Total_Assets,25.4,28.9,13.6,12.2,24.4,22.8,27.5,17.3,3.2,2.9
Total_Liabilities,4.5,3.8,3.8,4.0,9.3,5.3,6.7,4.0,4.7,3.8
