AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.6,0.7,0.2,0.3,1.3,1.9,90.5,1.5,0.5,1.1
Cash_from_Operations,46.0,47.8,47.8,46.7,55.4,64.1,62.2,15.7,-16.3,2.5
Diluted_EPS,1.751,1.741,1.777,1.793,1.814,1.851,1.787,0.724,-0.404,0.0289999999999999
Goodwill_Intangibles,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6
LT_Debt,58.6,59.5,0.0,0.0,142.0,134.9,136.9,7.9,8.1,8.1
Net_Income,40.7,40.4,41.1,41.5,55.7,58.9,56.8,23.0,-13.0,0.9
Revenue,79.8,78.5,83.3,82.4,100.7,107.0,103.8,50.9,12.8,11.0
Shares_Diluted,23.218,23.185,23.149,23.129,30.702,31.806,31.794,31.787,31.7793,31.7793
Total_Assets,121.4,114.5,105.3,105.7,81.1,92.3,93.8,95.8,80.0,44.4
Total_Liabilities,120.7,112.2,151.8,181.4,153.6,155.1,157.9,24.0,12.7,11.3
