AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,5.9,3.6,6.4,12.9,14.9,9.1,12.1,14.2,13.3,18.2
Cash_from_Operations,37.2,35.8,54.5,52.8,55.0,52.4,53.1,60.0,50.0,46.8
Diluted_EPS,0.256,0.214,0.144,0.067,0.197,-0.471,-1.042,2.042,0.155,-0.3339999999999999
Goodwill_Intangibles,121.3,121.4,121.6,123.0,126.2,130.1,151.9,230.6,236.4,240.5
LT_Debt,54.9,64.4,79.7,89.1,105.1,123.6,143.4,157.0,175.9,198.2
Net_Income,11.1,9.1,6.2,3.0,8.9,-21.5,-47.9,97.0,7.3,-15.3
Revenue,286.0,272.2,289.5,382.4,400.8,394.6,406.3,428.7,423.8,407.2
Shares_Diluted,43.28,42.732,43.021,45.083,45.05,45.669,45.932,47.532,47.088,45.856
Total_Assets,307.3,324.0,345.4,363.2,339.7,339.4,369.3,474.5,414.1,409.9
Total_Liabilities,153.0,171.6,197.8,219.8,199.4,209.2,219.4,272.4,311.3,318.2
