AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,3.9,2.6,16.9,5.2,1.3,0.2,1.8
Cash_from_Operations,-26.8,-102.5,-113.3,-64.5,-38.0,-22.7,-10.0
Diluted_EPS,-0.889,-2.008,-2.098,-1.4,-0.718,-0.318,-0.074
Goodwill_Intangibles,5.5,5.5,5.5,5.5,5.5,6.8,7.1
LT_Debt,58.3,29.4,29.1,26.1,19.1,8.6,0.0
Net_Income,-64.0,-125.0,-129.8,-86.5,-44.4,-19.7,-4.6
Revenue,130.5,31.2,,,,3.0,9.8
Shares_Diluted,71.9537,62.2359,61.8609,61.8159,61.8159,61.8159,61.8159
Total_Assets,351.8,269.3,371.5,147.0,45.1,25.5,28.2
Total_Liabilities,164.2,113.1,109.5,74.3,49.4,16.9,11.8
