AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,14.0,12.6,6.7,6.3,5.5,4.1,4.4,3.7,3.8,4.5
Cash_from_Operations,90.7,81.7,52.5,39.4,23.9,18.6,18.3,14.5,18.2,8.3
Diluted_EPS,1.221,0.032,0.595,0.596,0.452,0.241,0.079,0.208,0.118,-0.048
Goodwill_Intangibles,287.7,307.5,288.0,94.3,94.5,94.3,94.1,95.1,97.0,99.1
LT_Debt,455.7,453.2,153.9,22.5,23.7,22.3,32.3,0.0,0.0,0.0
Net_Income,41.6,0.9,17.1,16.9,13.0,6.8,2.4,7.2,4.1,-1.8
Revenue,297.5,263.4,148.4,134.0,121.3,108.6,106.6,111.8,106.2,88.5
Shares_Diluted,34.072,29.474,28.675,28.3117,28.6528,28.271,30.7735,34.476,34.6405,37.886
Total_Assets,764.7,789.0,456.6,221.6,176.5,173.2,170.1,177.9,177.5,177.0
Total_Liabilities,547.2,566.2,254.1,68.7,43.9,52.4,52.5,17.9,21.6,19.9
