AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,141.1,24.0,13.3,9.1,12.9,18.2,11.3,20.0,9.0,25.6
Cash_from_Operations,192.2,275.2,193.0,130.4,153.0,91.2,100.7,68.0,85.1,36.6
Diluted_EPS,3.655,3.792,4.183,2.607,2.649,2.091,2.077,2.506,2.785,1.344
Goodwill_Intangibles,391.8,166.1,172.3,143.2,166.2,28.1,26.6,27.7,44.7,36.3
LT_Debt,1646.6,899.0,992.3,833.1,700.4,422.6,392.6,351.6,251.8,164.8
Net_Income,159.1,164.8,140.5,63.7,64.6,51.0,50.6,61.0,67.7,32.4
Revenue,1036.4,700.9,563.4,584.0,657.6,538.1,448.1,589.7,841.3,907.4
Shares_Diluted,43.5117,43.4605,33.5974,24.4186,24.3969,24.377,24.3619,24.3562,24.3019,24.148000000000003
Total_Assets,1679.3,935.1,956.4,744.4,624.6,443.5,415.5,375.3,331.3,301.3
Total_Liabilities,1790.0,1039.1,1064.7,895.6,759.4,472.8,428.8,386.3,291.5,214.1
