AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,31.1,48.7,44.1,64.8,66.5,42.5,69.4,88.7,79.4
Cash_from_Operations,10.4,192.2,107.7,204.9,239.2,230.9,228.0,205.5,265.6
Diluted_EPS,6.566,1.489,-1.59,1.604,0.542,1.91,-0.049,2.1430000000000002,2.067
Goodwill_Intangibles,1834.8,962.6,973.7,1292.5,1176.8,1242.9,930.9,876.1,814.8
LT_Debt,838.9,1067.7,286.1,398.1,290.1,125.0,0.0,0.0,0.0
Net_Income,317.7,76.9,-85.3,95.2,33.8,122.3,-3.2,139.9,134.0
Revenue,1387.1,906.9,1052.0,1013.8,960.3,1207.9,1843.5,1909.9,1923.4
Shares_Diluted,48.388,51.645,53.659,59.33,62.28,64.019,64.036,65.277,64.85300000000001
Total_Assets,3029.2,3053.8,2228.7,2242.7,2345.0,2315.0,2097.0,2039.8,1997.6
Total_Liabilities,1524.1,1752.8,918.3,851.2,825.7,646.0,514.9,455.0,464.2
