AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,229.3,83.2,168.3,455.5,305.5,188.4,100.7,182.7,424.0,347.0
Cash_from_Operations,439.2,426.7,408.1,420.4,253.6,255.9,346.1,440.7,283.0,188.3
Diluted_EPS,-0.291,-2.113,-1.587,2.908,-0.131,-3.643,-3.55,-54.001,3.03,0.564
Goodwill_Intangibles,1228.6,871.5,932.9,1024.1,692.4,744.8,856.4,2623.9,3683.4,3865.4
LT_Debt,3379.5,2053.3,2485.7,2333.5,1752.4,1491.3,1522.7,2501.8,2392.8,2260.9
Net_Income,-28.8,-138.6,-116.2,223.6,-9.3,-254.4,-245.0,-1673.1,56.4,6.4
Revenue,6000.7,4569.0,2254.3,3181.9,3654.1,3880.9,2520.5,2632.8,3931.3,1426.7
Shares_Diluted,99.0,65.6,73.2,76.9,71.205,69.839,69.017,30.983,18.64,11.3533
Total_Assets,6567.0,4445.7,5243.7,5349.3,4294.5,4284.9,4448.9,5762.8,8461.4,8523.2
Total_Liabilities,4659.8,3346.1,3588.3,3416.5,2442.0,2279.4,2102.4,2999.4,7685.2,7691.6
