AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,96.9,127.3,244.2,212.3,171.0,118.0,110.7,100.9,117.4
Cash_from_Operations,181.4,235.7,223.7,300.5,277.3,195.3,219.3,351.4,271.9
Diluted_EPS,1.723,0.645,-0.068,2.905,2.419,0.605,-2.83,-4.712,1.988
Goodwill_Intangibles,370.0,397.7,403.1,461.0,478.3,491.9,804.2,704.1,1318.8
LT_Debt,594.4,592.1,594.1,592.5,591.5,695.0,693.5,735.9,981.7
Net_Income,144.6,54.4,-5.7,241.9,200.2,49.1,-226.0,-373.9,158.4
Revenue,2012.5,1841.4,1885.3,2375.2,2367.9,2058.4,2098.4,2647.2,2837.2
Shares_Diluted,83.944,84.333,83.047,83.291,82.754,81.169,79.835,79.342,79.667
Total_Assets,2573.5,2665.8,3037.6,2656.3,2925.7,2415.5,2362.8,2849.5,3868.1
Total_Liabilities,1320.9,1336.2,1807.7,1321.1,1731.4,1398.2,1398.5,1503.7,1938.8
