AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,54.1,81.2,37.0,43.7,39.9,68.9,299.6,231.2,202.8,223.1
Cash_from_Operations,463.7,408.4,373.4,450.8,436.2,537.4,287.7,452.5,604.0,602.5
Diluted_EPS,1.822,2.345,1.88,1.768,1.531,1.714,1.513,1.472,0.502,21.541
Goodwill_Intangibles,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,11.6,5.9
LT_Debt,399.7,399.7,399.7,399.7,477.6,474.0,594.6,384.0,227.6,253.0
Net_Income,64.2,82.5,66.2,61.0,49.3,48.7,40.9,39.8,13.6,546.5
Revenue,1593.1,1214.9,966.7,1091.9,1285.6,1173.0,986.7,1007.2,1749.7,2127.7
Shares_Diluted,35.2173,35.2063,35.1953,34.4881,32.2409,28.3925,27.0597,27.0597,27.0597,25.3722
Total_Assets,1372.0,1480.7,1356.5,1393.5,1462.1,1515.3,1555.2,1290.3,1096.4,1041.5
Total_Liabilities,1080.0,1186.7,1079.1,1115.9,1246.3,1295.5,1452.7,1193.8,1008.9,586.0
