AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,1.0,1.9,0.9,0.2
Cash_from_Operations,154.5,108.5,88.5,30.7
Diluted_EPS,0.347,0.252,0.096,0.053
Goodwill_Intangibles,51.4,47.0,4.2,1.8
LT_Debt,3.4,3.4,0.0,0.2
Net_Income,108.7,77.9,28.2,15.6
Revenue,418.9,244.1,104.1,55.3
Shares_Diluted,313.1386,308.9303,292.9158,292.9158
Total_Assets,826.3,583.0,200.5,79.6
Total_Liabilities,426.7,302.7,155.4,55.2
