AAII_YR_DATA,07/03/2022,06/27/2021,06/28/2020,06/30/2019,06/24/2018,06/25/2017,06/26/2016,06/28/2015,06/29/2014
Capital_Expenditures,39.6,21.2,18.5,24.9,25.0,33.2,52.3,26.0,19.1
Cash_from_Operations,0.4,36.7,52.7,7.3,37.3,46.1,56.0,38.9,56.4
Diluted_EPS,0.804,1.542,-3.098,0.131,1.701,1.783,1.869,2.238,1.469
Goodwill_Intangibles,2.5,4.0,1.4,2.2,3.0,2.2,3.7,5.4,7.4
LT_Debt,102.3,70.3,84.6,111.5,113.6,111.4,107.8,91.7,92.3
Net_Income,15.2,29.1,-57.2,2.5,31.7,32.9,34.4,42.2,28.8
Revenue,815.8,667.6,606.5,708.8,678.9,647.3,643.6,687.1,687.9
Shares_Diluted,18.868,18.856,18.475,18.695,18.637,18.443,18.415,18.836,19.621
Total_Assets,588.7,555.4,474.2,592.2,601.8,571.5,525.4,476.4,469.1
Total_Liabilities,227.3,196.9,158.0,199.3,212.0,210.7,200.4,178.9,184.1
